meetinghouse_id,assignment_id,assignment_type,assignment_name
5035481-01-01,2136724,ward.tagalog,Memorial Ward (Tagalog)
5220920-01-01,268461,ward,Ayutla Ward
5220920-01-01,306126,ward,Tecun Umán Ward
5202787-01-01,137812,ward,Tlaquepaque Ward
5033012-01-01,52841,ward,Napier Ward
5033012-01-01,81795,ward,Omahu Ward
5345170-01-01,38970,ward,Morgan City Branch
5008496-01-01,1977067,ward,Oron Road Ward
5413273-01-01,132047,ward,Leiria Ward
5413273-01-01,393894,familysearchcenter,Leiria Portugal Family History Center
5029708-01-01,56014,ward,Aitutaki Branch
5029708-01-01,407011,familysearchcenter,Aitutaki Cook Islands Family History Center
5771889-01-01,218464,ward,Detroit River Branch
5497078-01-01,221937,ward,Ingleses Ward
5497078-01-01,1997211,familysearchcenter,Florianopolis Brazil Ingleses Family History Center
5190401-01-01,139904,ward,Zaragoza Branch
5225825-01-01,42455,ward,Natchez Ward
5225825-01-01,3334872,familysearchcenter,Natchez Mississippi Family History Center
5136385-01-01,105759,ward,Tupelo Ward
5136385-01-01,520659,stake,Tupelo Mississippi Stake
5136385-01-01,520659,stakecenter,Tupelo Mississippi Stake
5136385-01-01,3353028,familysearchcenter,Tupelo Mississippi Family History Center
5178193-01-01,315796,ward,Chimaltenango 2nd Ward
5229081-01-01,314099,ward,Holonga Ward
5229081-01-01,2032503,familysearchcenter,Nuku'alofa Tonga Malapo Family History Center
5147263-01-01,102938,ward,Katy  1st Ward
5147263-01-01,1977245,ward,Katy Mills Ward
5147263-01-01,2076020,ward,Morton Ranch Ward
5147263-01-01,550531,ward.spanish,Westgreen Ward (Spanish)
5147263-01-01,2116995,familysearchcenter,Bear Creek Texas West Family History Center
5439671-01-01,43516,ward,Biloxi Ward
5439671-01-01,157023,ward,Ocean Springs Ward
5272831-01-01,126829,ward,Wauseon Branch
5272831-01-01,3372073,familysearchcenter,Wauseon Ohio Family History Center
5012019-01-01,1090364,ward,Ebem Branch
5012019-01-01,2025833,stake,Asaga Ohafia Nigeria District
5012019-01-01,2025833,stakecenter,Asaga Ohafia Nigeria District
5656354-01-01,310360,ward,Yuli Branch
5316545-01-01,172472,ward,Locust Fork Branch
5316545-01-01,373125,familysearchcenter,Locust Fork Alabama Family History Center
5014464-01-01,303933,ward,Huancavelica Branch
5888158-01-01,355518,ward,Andalucía Ward
5888158-01-01,353965,ward,Juárez 1st Ward
5888158-01-01,1999311,ward,Juárez 2nd Ward
5888158-01-01,367206,stake,Monterrey México Andalucía Stake
5888158-01-01,367206,stakecenter,Monterrey México Andalucía Stake
5001146-01-01,295914,ward,Castelo Branco Branch
5001146-01-01,1455370,familysearchcenter,Castelo Branco Portugal Family History Center
5231043-01-01,306045,ward,Chiquimulilla Branch
5164389-01-01,11967,ward,Grandview  2nd Ward
5164389-01-01,82988,ward,Grandview  4th Ward
5164389-01-01,448451,ward.spanish,Grandview 20th Ward (Spanish)
5164389-01-01,526177,stake,Provo Utah Grandview East Stake
5164389-01-01,526177,stakecenter,Provo Utah Grandview East Stake
5314267-01-01,309796,ward,Catolé Ward
5423872-01-01,438138,ward,Brasilândia Ward
5423872-01-01,347337,ward,Freguesia do Ó Ward
5406447-01-01,108383,ward,Fenton Ward
5375711-01-01,161713,ward,Hart Ward
5375711-01-01,3335291,familysearchcenter,Hart Michigan Family History Center
5029295-01-01,110272,ward,Asa Sul Ward
5029295-01-01,513768,stake,Brasília Brazil Stake
5029295-01-01,513768,stakecenter,Brasília Brazil Stake
5029295-01-01,400521,familysearchcenter,Brasília Brazil Family History Center
5005560-01-01,1754378,ward,Kanye 1st Branch
5011087-01-01,1720171,ward,Eufaula Branch
5430372-01-01,256196,ward,Vienna  5th Ward
5399327-01-01,462993,ward,Pirajá Branch
5399327-01-01,232793,ward,São Caetano Ward
5461146-01-01,100870,ward,Newcastle Branch
5461146-01-01,1003275,familysearchcenter,Newcastle South Africa Family History Center
5132320-01-01,42234,ward,McCook Branch
5132320-01-01,3336700,familysearchcenter,McCook Nebraska Family History Center
5023033-02-01,31917,ward,Philipsburg Branch
5016479-01-01,15962,ward.spanish,La Cresta Ward (Spanish)
5140579-01-01,49409,ward,Altoona Ward
5140579-01-01,511048,stake,Altoona Pennsylvania Stake
5140579-01-01,511048,stakecenter,Altoona Pennsylvania Stake
5140579-01-01,3338851,familysearchcenter,Altoona Pennsylvania Ward Family History Center
5290422-01-01,220701,ward,Olaya Ward
5290422-01-01,151491,ward,Payet Ward
5261872-01-01,62936,ward,Michelstadt Branch
5261872-01-01,392561,familysearchcenter,Michelstadt Germany Family History Center
5030838-01-01,186562,ward,Crestmoor Ward
5030838-01-01,154334,ward,Heather Ridge Ward
5255996-01-01,48682,ward,La Porte Ward
5232902-01-01,316539,ward,Izamal Ward
5012268-01-01,1989510,ward,Brigham City 28th Branch (Correctional Facility)
5158818-01-01,91391,ward,Suncrest  1st Ward
5158818-01-01,97039,ward,Suncrest  6th Ward
5158818-01-01,199753,ward.spanish,Suncrest  8th Ward (Spanish)
5018789-01-01,NA,NA,NA
5394120-01-01,298204,ward,Mainit Branch
5394120-01-01,266019,ward,Matin-ao Branch
5934141-01-01,555916,ward,Ezulwini Branch
5639751-01-01,343536,ward,Lekki Ward
5639751-01-01,1976567,familysearchcenter,Lekki Nigeria Family History Center
5443601-01-01,217611,ward,Vila Ré Ward
5261260-01-01,246417,ward,Renacimiento Ward
5011713-01-01,2042460,ward,Salinópolis Ward
5014707-01-01,2109417,ward,Ahiara Branch
5311373-01-01,148342,ward,Jasper Branch
5311373-01-01,3367088,familysearchcenter,Jasper Texas Family History Center
5042151-02-01,26085,ward,Declo 1st Ward
5042151-02-01,110906,ward,Declo 2nd Ward
5042151-02-01,2178680,ward,Spring Creek Ward
5042151-02-01,500704,stake,Declo Idaho Stake
5042151-02-01,500704,stakecenter,Declo Idaho Stake
5490812-01-01,271152,ward,Nuevas Esperanzas Ward
5490812-01-01,99775,ward,Unidad Ward
5490812-01-01,524409,stake,Veracruz México Villa Rica Stake
5490812-01-01,524409,stakecenter,Veracruz México Villa Rica Stake
5490812-01-01,397768,familysearchcenter,Veracruz Mexico Villa Rica Family History Center
5001701-03-01,206296,ward,Maa 1st Ward
5001701-03-01,2023687,ward,Maa 2nd Ward
5146321-01-01,27413,ward,Grand View Ward
5146321-01-01,3333922,familysearchcenter,Grand View Idaho Family History Center
5464285-01-01,256544,ward,Bolivar Ward
5464285-01-01,2063220,ward,Buffalo Ward
5464285-01-01,3371980,familysearchcenter,Bolivar Missouri Family History Center
5196035-02-01,200859,ward,Sammamish  1st Ward
5196035-02-01,243752,ward,Sammamish  2nd Ward
5393981-01-01,294675,ward,Passi Ward
5433428-01-01,91812,ward,Gladstone Ward
5433428-01-01,332909,ward,Oatfield Ward
5433428-01-01,511560,stake,Milwaukie Oregon Stake
5433428-01-01,511560,stakecenter,Milwaukie Oregon Stake
5433428-01-01,3347893,familysearchcenter,Milwaukie Oregon Family History Center
5027845-01-01,37761,ward,Arkansas City Branch
5431808-01-01,562947,ward,Avendale Ward
5431808-01-01,445746,ward,Flintridge Ward
5431808-01-01,176052,ward,Las Flores Ward
5023130-01-01,65854,ward,Linz Ward
5023130-01-01,394327,familysearchcenter,Linz Austria Family History Center
5010276-01-01,178365,ward,Kaweah Ward
5010276-01-01,475971,ward.ysa,Sequoia YSA Branch
5010276-01-01,3319660,familysearchcenter,Visalia California Family History Center
5382858-01-01,317209,ward,Grafton Branch
5382858-01-01,408484,familysearchcenter,Grafton Australia Family History Center
5638550-01-01,2028948,ward,Ile Verte Ward
5638550-01-01,343048,ward,Quatre Etages Ward
5076935-01-01,2984,ward,Fourth Ward
5076935-01-01,4529,ward,Tenth Ward
5461286-01-01,2065681,ward,Eastfield Ward
5461286-01-01,1152564,ward,Vosloorus Ward
5461286-01-01,1840177,familysearchcenter,Vosloorus South Africa Family History Center
5306086-01-01,173525,ward,Derry Ward
5219981-01-01,205451,ward,Castilla Camara Branch
5219981-01-01,121649,ward,Itzaes Ward
5037336-01-01,61379,ward,Centro Ward
5037336-01-01,511536,stake,Mar del Plata Argentina Stake
5037336-01-01,511536,stakecenter,Mar del Plata Argentina Stake
5458781-01-01,197351,ward,Porvenir Ward
5211573-01-01,282979,ward,Lipa 1st Ward
5211573-01-01,1738984,ward,Lipa 2nd Ward
5211573-01-01,378186,stake,Lipa Philippines Stake
5211573-01-01,378186,stakecenter,Lipa Philippines Stake
5244900-01-01,132640,ward,Trumansburg Branch
5005638-01-01,530085,ward,Tenancingo Ward
5151309-01-01,310,ward,Hunter  3rd Ward
5151309-01-01,1762575,ward.spanish,Rancho Vista Ward (Spanish)
5151309-01-01,504289,stake,Salt Lake Hunter Stake
5151309-01-01,504289,stakecenter,Salt Lake Hunter Stake
5386756-01-01,84697,ward,Nacogdoches  1st Ward
5386756-01-01,455822,ward.spanish,Nacogdoches 2nd Branch (Spanish)
5011382-01-01,1083694,ward,River Crest Branch (Care Center)
5266629-01-01,1007904,ward,Butantã Ward
5266629-01-01,236977,ward,Rio Pequeno Ward
5251664-01-01,290092,ward,Las Américas Ward
5251664-01-01,356131,ward,Olivo Ward
5251664-01-01,398802,familysearchcenter,Fresnillo Mexico Family History Center
5014281-01-01,2103923,ward,Mokali Ward
5279038-01-01,361011,ward,Cooper Ward
5279038-01-01,194751,ward,Gilbert Ward
5279038-01-01,121827,ward,Islands Ward
5004446-01-01,43311,ward,Short Hills Ward
5004446-01-01,2175614,familyservices,NJ Morristown Family Services Agency
5184908-01-01,114804,ward,Hakodate Ward
5146410-01-01,95656,ward,Sidney Ward
5191025-01-01,124370,ward,San Carlos Ward
5139686-01-01,99139,ward,Valle Hermoso 1st Ward
5296471-01-01,1411179,ward,Cavaleiros Ward
5296471-01-01,150614,ward,Macaé Ward
5296471-01-01,616184,stake,Macaé Brazil Stake
5296471-01-01,616184,stakecenter,Macaé Brazil Stake
5296471-01-01,402338,familysearchcenter,Macaé Brazil Stake Family History Center
5237475-01-01,307246,ward,Konedobu Branch
5267641-01-01,44520,ward,Cherry Hill 1st Ward
5267641-01-01,382744,ward,Cherry Hill 2nd Ward
5267641-01-01,512370,stake,Cherry Hill New Jersey Stake
5267641-01-01,512370,stakecenter,Cherry Hill New Jersey Stake
5267641-01-01,3336832,familysearchcenter,Cherry Hill New Jersey Family History Center
5267641-01-01,2150824,familyservices,PA Philadelphia Family Services Agency
5011221-01-01,383627,ward,Lincoln  3rd Ward
5011221-01-01,1806173,ward,Lincoln 6th Ward
5011221-01-01,424277,ward.spanish,Lincoln 4th Branch (Spanish)
5004683-01-01,21814,ward,Santa Monica  1st Ward
5188962-01-01,141151,ward,Zeballos Cue Branch
5151546-01-01,100048,ward,Moorestown Ward
5445965-01-01,293067,ward,Etchojoa Branch
5004829-01-01,82953,ward,Annandale Ward
5004829-01-01,482382,ward,Lincolnia Ward
5004829-01-01,203556,ward.spanish,Little River Ward (Spanish)
5004829-01-01,505625,stake,Annandale Virginia Stake
5004829-01-01,505625,stakecenter,Annandale Virginia Stake
5004829-01-01,3327779,familysearchcenter,Annandale Virginia Family History Center
5004829-01-01,2144611,familyservices,VA Arlington Family Services Agency
5039541-01-01,39489,ward,Oakville Ward
5039541-01-01,37680,ward,Webster Groves Ward
5039541-01-01,512893,stake,St Louis Missouri South Stake
5039541-01-01,512893,stakecenter,St Louis Missouri South Stake
5002256-02-01,1016431,ward.ysa,Nauvoo Station YSA Ward
5002256-02-01,538523,ward.ysa,Temple View YSA Ward
5002256-02-01,530921,ward.ysa,Williams YSA Ward
5002256-02-01,415901,ward.studentmarried,Gateway Married Student Ward
5002256-02-01,1786970,stake.ysa,Gilbert Arizona YSA Stake
5002256-02-01,1786970,stakecenter,Gilbert Arizona YSA Stake
5002256-02-01,416274,institute,Mesa Arizona Polytechnic Institute
5144876-01-01,340782,ward,General Paz Ward
5048117-01-01,60852,ward,Guaymallén Ward
5048117-01-01,522759,stake,Guaymallén Argentina Stake
5048117-01-01,522759,stakecenter,Guaymallén Argentina Stake
5048117-01-01,403725,familysearchcenter,Guaymallen Argentina Family History Center
5020034-01-01,5843,ward,Corinne  1st Ward
5020034-01-01,5851,ward,Corinne  2nd Ward
5058414-01-01,259748,ward,Colly Creek Ward
5058414-01-01,109894,ward,Lake Shawnee Ward
5798302-01-01,388785,ward,Osijek Branch
5069718-01-01,36226,ward,Hobbs  1st Ward
5069718-01-01,1012339,ward.spanish,Hobbs 2nd Branch (Spanish)
5069718-01-01,3336956,familysearchcenter,Hobbs New Mexico Family History Center
5185122-01-01,147893,ward,San Andrés Semetabaj Ward
5146844-01-01,92622,ward,Cárdenas Ward
5146844-01-01,247952,ward,Los Reyes Ward
5146844-01-01,279099,ward,Petrolera Ward
5146844-01-01,527076,stake,Cárdenas México Stake
5146844-01-01,527076,stakecenter,Cárdenas México Stake
5146844-01-01,398950,familysearchcenter,Cárdenas México Family History Center
5278074-01-01,174238,ward,Hiram Ward
5012299-01-01,2081563,ward,Otujeremi Branch
5080959-01-01,67865,ward,Grimsby Ward
5080959-01-01,390488,familysearchcenter,Grimsby England Family History Center
5811856-01-01,233838,ward,Reinach Ward
5753112-01-01,188107,ward,Highland  9th Ward
5753112-01-01,2155230,ward,Highland 43rd Ward
5753112-01-01,568147,ward,View Pointe Ward
5006711-01-01,1365436,ward,Njeru Ward
5224241-01-01,110647,ward,Casa Blanca Ward
5224241-01-01,201707,ward,Morelos Ward
5224241-01-01,519553,stake,Ciudad Obregón México Nainari Stake
5224241-01-01,519553,stakecenter,Ciudad Obregón México Nainari Stake
5224241-01-01,409286,familysearchcenter,Ciudad Obregon Mexico Nainari Family History Center
5217598-01-01,108138,ward,Boulder Branch
5217598-01-01,427454,familysearchcenter,Boulder Montana Family History Center
5137756-01-01,7587,ward,Clearfield  4th Ward
5137756-01-01,7226,ward,Clearfield  9th Ward
5797039-01-01,64629,ward,Ravensburg Branch
5797039-01-01,391522,familysearchcenter,Ravensburg Germany Family History Center
5151961-01-01,66745,ward,Bangor  1st Ward
5151961-01-01,253227,ward,Bangor  2nd Ward
5356644-01-01,292036,ward,Oranjestad Branch
5356644-01-01,447005,stake,ABC Islands District
5356644-01-01,447005,stakecenter,ABC Islands District
5356644-01-01,468851,familysearchcenter,Oranjestad Aruba Family History Center
5011870-01-01,2053772,ward,Azaguié 1st Branch
5374448-01-01,282952,ward,Tupi Ward
5706025-02-01,370231,ward,Diamond Valley Branch
5242460-01-01,131598,ward,Marcavalle Branch
5242460-01-01,469491,familysearchcenter,La Oroya Perú Family History Center
5862255-01-01,380571,ward,Bom Jesus dos Perdões Branch
5496985-01-01,2096765,ward,Jardim Adelaide Branch
5496985-01-01,252034,ward,Rosolém Ward
5496985-01-01,532312,stake,Hortolândia Brazil Stake
5496985-01-01,532312,stakecenter,Hortolândia Brazil Stake
5496985-01-01,552607,familysearchcenter,Hortolândia Brazil Family History Center
5003346-01-01,562653,ward,Mpumudde Ward
5127211-01-01,175862,ward,Oaks Ward
5127211-01-01,439738,ward.spanish,Buena Vista Ward (Spanish)
5127211-01-01,518530,stake,Bakersfield California South Stake
5127211-01-01,518530,stakecenter,Bakersfield California South Stake
5127211-01-01,3331946,familysearchcenter,Bakersfield California South Family History Center
5226090-01-01,143316,ward,Villa Norte Ward
5032814-01-01,48496,ward,Springfield Ward
5329779-01-01,289574,ward,Primavera Branch
5329779-01-01,528315,stake,La Vega Dominican Republic District
5329779-01-01,528315,stakecenter,La Vega Dominican Republic District
5329779-01-01,277665,familysearchcenter,La Vega Dominican Republic Family History Center
5405378-01-01,210625,ward,Blair Ward
5405378-01-01,3336638,familysearchcenter,Blair Nebraska Family History Center
5655668-01-01,309192,ward,José Walter  1st Ward
5655668-01-01,1024086,ward,José Walter 3rd Ward
5655668-01-01,527203,stake,Fortaleza Brazil South Stake
5655668-01-01,527203,stakecenter,Fortaleza Brazil South Stake
5655668-01-01,401943,familysearchcenter,Fortaleza Brazil South Family History Center
5218527-01-01,87858,ward,Campiña Ward
5218527-01-01,483567,familysearchcenter,Culiacán México Tamazula Family History Center
5009590-01-01,142077,ward,Brive Ward
5009590-01-01,2074168,familysearchcenter,Brive France Family History Center
5515548-01-01,227609,ward,Pellegrini Ward
5915511-01-01,249254,ward,Chinampas Branch
5962765-01-01,459267,ward,Ipetumodu Branch
5349338-01-01,28894,ward,Butler Island Ward
5349338-01-01,29025,ward,Shelton Ward
5349338-01-01,30155,ward,Willow Creek Ward
5349338-01-01,512982,stake,Ririe Idaho Stake
5349338-01-01,512982,stakecenter,Ririe Idaho Stake
5349338-01-01,800872,seminary,Ririe Idaho Seminary--Released Time
5287545-01-01,308986,ward,Peralillo Branch
5164680-02-01,148350,ward,Talihina Branch
5002938-01-01,346799,ward,Conceição do Jacuípe Ward
5004689-01-01,1219375,ward,Ironwood Crossing 1st Ward
5004689-01-01,1999923,ward,Ironwood Crossing 2nd Ward
5004689-01-01,2065193,ward,Ironwood Crossing 3rd Ward
5004689-01-01,158615,ward,Ironwood Ward
5114853-01-01,35351,ward,Polacca Branch
5114853-01-01,3330257,familysearchcenter,Polacca Arizona Family History Center
5359325-01-01,287601,ward,Monte Olivia Ward
5359325-01-01,287113,ward,Ushuaia Ward
5359325-01-01,612162,stake,Tierra del Fuego Argentina Stake
5359325-01-01,612162,stakecenter,Tierra del Fuego Argentina Stake
5359325-01-01,403385,familysearchcenter,Ushuaia Argentina Family History Center
5010328-01-01,1870971,ward.ysa,Abilene YSA Branch
5288894-01-01,146129,ward,San Buenaventura Branch
5145635-01-01,4448,ward,Riverside  1st Ward
5145635-01-01,1929,ward,Rosedale Ward
5145635-01-01,3662,ward,Twenty Ninth Ward
5145635-01-01,501425,stake,Salt Lake Riverside Stake
5145635-01-01,501425,stakecenter,Salt Lake Riverside Stake
5160340-01-01,86592,ward,Malolos  1st Ward
5160340-01-01,282510,ward,Malolos  2nd Ward
5160340-01-01,368504,ward,Malolos 3rd Ward
5160340-01-01,519685,stake,Malolos Philippines Stake
5160340-01-01,519685,stakecenter,Malolos Philippines Stake
5160340-01-01,405086,familysearchcenter,Malolos Philippines Family History Center
5469481-01-01,324906,ward,Armenia Ward
5284511-01-01,52639,ward,Mornington Ward
5284511-01-01,2003252,ward,Rosebud Ward
5107938-01-01,216615,ward,Castlerock Ward
5107938-01-01,26255,ward,Sage Hills Ward
5107938-01-01,238376,ward.ysa,Wenatchee YSA Branch
5112087-01-01,2103060,ward,Horto Florestal Ward
5112087-01-01,252328,ward,Paris Ward
5112087-01-01,562238,ward,Parque dos Pioneiros Ward
5112087-01-01,524018,stake,Maringá Brazil Stake
5112087-01-01,524018,stakecenter,Maringá Brazil Stake
5112087-01-01,400742,familysearchcenter,Maringá Brazil Family History Center
5260302-01-01,311324,ward,Shimizu Ward
5260302-01-01,280585,ward,Tsuboi Ward
5178819-01-01,163821,ward,Dublin 1st Ward
5178819-01-01,380725,ward,Dublin 2nd Ward
5178819-01-01,43672,ward,Worthington Ward
5178819-01-01,518115,stake,Columbus Ohio North Stake
5178819-01-01,518115,stakecenter,Columbus Ohio North Stake
5178819-01-01,3337928,familysearchcenter,Columbus Ohio North Family History Center
5724953-01-01,269883,ward,Altagracia de Orituco Branch
5003508-01-01,371173,ward,Xadani Santa Maria Branch
5413397-01-01,81469,ward,Bayonne Ward
5413397-01-01,392731,familysearchcenter,Bayonne France Family History Center
5008471-01-01,445045,ward,Kisanga 1st Ward
5149487-01-02,855707,institute,Baton Rouge Louisiana Institute
